Start_Date,Location,Pollutant,AQI_Value,AQI_Category,Year
2023-01-01 00:00:00+00:00,Highbridge and Concourse (CD4),Fine particles (PM 2.5),6.885403405,Good,2023
2017-06-01 00:00:00+00:00,Bushwick (CD4),Fine particles (PM 2.5),9.27,Good,2017
2020-06-01 00:00:00+00:00,Highbridge and Concourse (CD4),Fine particles (PM 2.5),7.23,Good,2020
2013-12-01 00:00:00+00:00,Gramercy Park - Murray Hill,Fine particles (PM 2.5),16.44,Good,2013
2020-06-01 00:00:00+00:00,Bushwick (CD4),Fine particles (PM 2.5),7.31,Good,2020
2017-01-01 00:00:00+00:00,Bronx,Asthma hospitalizations due to Ozone,27.0,Good,2017
2017-01-01 00:00:00+00:00,Bronx,Asthma emergency departments visits due to Ozone,145.0,Unhealthy for Sensitive Groups,2017
2017-01-01 00:00:00+00:00,East Flatbush - Flatbush,Asthma hospitalizations due to Ozone,22.0,Good,2017
2017-01-01 00:00:00+00:00,Brooklyn,Asthma emergency departments visits due to Ozone,74.0,Moderate,2017
2017-01-01 00:00:00+00:00,Brooklyn,Asthma hospitalizations due to Ozone,14.0,Good,2017
2012-01-02 00:00:00+00:00,Brooklyn,Asthma emergency department visits due to PM2.5,81.78754548,Moderate,2012
2012-06-01 00:00:00+00:00,Hunts Point - Mott Haven,Ozone (O3),34.98,Good,2012
2013-06-01 00:00:00+00:00,Hunts Point - Mott Haven,Ozone (O3),31.59,Good,2013
2022-01-01 00:00:00+00:00,Fresh Meadows,Fine particles (PM 2.5),5.500339599,Good,2022
2020-06-01 00:00:00+00:00,Brownsville (CD16),Ozone (O3),29.22,Good,2020
2015-06-01 00:00:00+00:00,East New York and Starrett City (CD5),Nitrogen dioxide (NO2),13.44,Good,2015
2019-06-01 00:00:00+00:00,Midtown (CD5),Nitrogen dioxide (NO2),27.15,Good,2019
2019-12-01 00:00:00+00:00,Midtown (CD5),Nitrogen dioxide (NO2),36.18,Good,2019
2015-06-01 00:00:00+00:00,Fresh Meadows,Nitrogen dioxide (NO2),13.97,Good,2015
2019-06-01 00:00:00+00:00,Fresh Meadows,Nitrogen dioxide (NO2),12.64,Good,2019
2019-12-01 00:00:00+00:00,Fresh Meadows,Nitrogen dioxide (NO2),22.53,Good,2019
2022-01-01 00:00:00+00:00,Chelsea - Clinton,Fine particles (PM 2.5),8.378450902,Good,2022
2022-01-01 00:00:00+00:00,East New York and Starrett City (CD5),Fine particles (PM 2.5),5.690826328,Good,2022
2019-01-01 00:00:00+00:00,Ridgewood and Maspeth (CD5),Fine particles (PM 2.5),7.0,Good,2019
2015-01-01 00:00:00+00:00,Brownsville (CD16),Fine particles (PM 2.5),8.88,Good,2015
2008-12-01 00:00:00+00:00,Midtown (CD5),Fine particles (PM 2.5),16.09,Good,2008
2005-01-01 00:00:00+00:00,Central Harlem - Morningside Heights,Annual vehicle miles traveled (cars),73.691643,Moderate,2005
2005-01-01 00:00:00+00:00,Ridgewood and Maspeth (CD5),Annual vehicle miles traveled (cars),46.766896,Good,2005
2005-01-01 00:00:00+00:00,East New York and Starrett City (CD5),Annual vehicle miles traveled (cars),48.796681,Good,2005
2005-01-01 00:00:00+00:00,Fordham and University Heights (CD5),Annual vehicle miles traveled (cars),97.574463,Moderate,2005
2005-01-01 00:00:00+00:00,Midtown (CD5),Annual vehicle miles traveled (cars),124.042654,Unhealthy for Sensitive Groups,2005
2019-01-01 00:00:00+00:00,Brownsville (CD16),Annual vehicle miles traveled,76.164805,Moderate,2019
2010-01-01 00:00:00+00:00,East New York and Starrett City (CD5),Annual vehicle miles traveled (trucks),1.592265,Good,2010
2014-06-01 00:00:00+00:00,Midtown (CD5),Fine particles (PM 2.5),13.17,Good,2014
2009-12-01 00:00:00+00:00,Midtown (CD5),Fine particles (PM 2.5),15.77,Good,2009
2011-12-01 00:00:00+00:00,Midtown (CD5),Fine particles (PM 2.5),14.15,Good,2011
2013-12-01 00:00:00+00:00,Midtown (CD5),Fine particles (PM 2.5),14.19,Good,2013
2013-06-01 00:00:00+00:00,Fresh Meadows,Fine particles (PM 2.5),9.96,Good,2013
2015-12-31 00:00:00+00:00,Fresh Meadows,Fine particles (PM 2.5),7.03,Good,2015
2017-06-01 00:00:00+00:00,East New York and Starrett City (CD5),Fine particles (PM 2.5),9.0,Good,2017
2005-01-01 00:00:00+00:00,High Bridge - Morrisania,Annual vehicle miles traveled (cars),73.386255,Moderate,2005
2005-01-01 00:00:00+00:00,Coney Island - Sheepshead Bay,Annual vehicle miles traveled (cars),33.708523,Good,2005
2005-01-01 00:00:00+00:00,St. George and Stapleton (CD1),Annual vehicle miles traveled (cars),24.067231,Good,2005
2005-01-01 00:00:00+00:00,Greenwich Village and Soho (CD2),Annual vehicle miles traveled (cars),109.395468,Unhealthy for Sensitive Groups,2005
2005-01-01 00:00:00+00:00,Woodside and Sunnyside (CD2),Annual vehicle miles traveled (cars),72.811295,Moderate,2005
2019-01-01 00:00:00+00:00,Greenwich Village and Soho (CD2),Annual vehicle miles traveled,120.1537,Unhealthy for Sensitive Groups,2019
2020-01-01 00:00:00+00:00,Hunts Point and Longwood (CD2),Fine particles (PM 2.5),6.56,Good,2020
2023-06-01 00:00:00+00:00,Mott Haven and Melrose (CD1),Fine particles (PM 2.5),9.493704165,Good,2023
2019-06-01 00:00:00+00:00,Woodside and Sunnyside (CD2),Fine particles (PM 2.5),9.73,Good,2019
2023-01-01 00:00:00+00:00,Woodside and Sunnyside (CD2),Fine particles (PM 2.5),7.395583107,Good,2023
2015-06-01 00:00:00+00:00,Mott Haven and Melrose (CD1),Fine particles (PM 2.5),10.63,Good,2015
2015-06-01 00:00:00+00:00,Greenpoint and Williamsburg (CD1),Fine particles (PM 2.5),11.08,Good,2015
2019-12-01 00:00:00+00:00,Fort Greene and Brooklyn Heights (CD2),Fine particles (PM 2.5),8.68,Good,2019
2019-06-01 00:00:00+00:00,Fort Greene and Brooklyn Heights (CD2),Fine particles (PM 2.5),8.61,Good,2019
2017-06-01 00:00:00+00:00,Long Island City and Astoria (CD1),Fine particles (PM 2.5),9.52,Good,2017
2016-12-01 00:00:00+00:00,Long Island City and Astoria (CD1),Fine particles (PM 2.5),8.19,Good,2016
2009-12-01 00:00:00+00:00,Financial District (CD1),Fine particles (PM 2.5),12.28,Good,2009
2011-12-01 00:00:00+00:00,Financial District (CD1),Fine particles (PM 2.5),11.61,Good,2011
2020-06-01 00:00:00+00:00,Hunts Point and Longwood (CD2),Fine particles (PM 2.5),7.73,Good,2020
2019-01-01 00:00:00+00:00,Union Square - Lower East Side,Fine particles (PM 2.5),8.87,Good,2019
2022-06-01 00:00:00+00:00,Manhattan,Fine particles (PM 2.5),7.483450557,Good,2022
2017-06-01 00:00:00+00:00,Mott Haven and Melrose (CD1),Fine particles (PM 2.5),10.52,Good,2017
2017-06-01 00:00:00+00:00,Greenpoint and Williamsburg (CD1),Fine particles (PM 2.5),10.85,Good,2017
2016-12-01 00:00:00+00:00,Greenpoint and Williamsburg (CD1),Fine particles (PM 2.5),9.4,Good,2016
2005-01-01 00:00:00+00:00,Greenpoint,Annual vehicle miles traveled (cars),58.919814,Moderate,2005
2005-01-01 00:00:00+00:00,Jamaica and Hollis (CD12),Annual vehicle miles traveled (cars),38.900868,Good,2005
2005-01-01 00:00:00+00:00,Throgs Neck and Co-op City (CD10),Annual vehicle miles traveled (cars),38.467273,Good,2005
2010-01-01 00:00:00+00:00,Bay Ridge and Dyker Heights (CD10),Annual vehicle miles traveled,70.247457,Moderate,2010
2019-01-01 00:00:00+00:00,Throgs Neck and Co-op City (CD10),Annual vehicle miles traveled,73.927497,Moderate,2019
2010-01-01 00:00:00+00:00,Washington Heights and Inwood (CD12),Annual vehicle miles traveled (trucks),5.656725,Good,2010
2008-12-01 00:00:00+00:00,Washington Heights and Inwood (CD12),Fine particles (PM 2.5),11.55,Good,2008
2014-06-01 00:00:00+00:00,Washington Heights and Inwood (CD12),Fine particles (PM 2.5),8.94,Good,2014
2023-06-01 00:00:00+00:00,Upper East Side (CD8),Fine particles (PM 2.5),9.157520077,Good,2023
2015-01-01 00:00:00+00:00,Central Harlem (CD10),Fine particles (PM 2.5),9.29,Good,2015
2012-12-01 00:00:00+00:00,Williamsbridge and Baychester (CD12),Fine particles (PM 2.5),10.59,Good,2012
2016-12-01 00:00:00+00:00,Bay Ridge and Dyker Heights (CD10),Fine particles (PM 2.5),7.53,Good,2016
2017-06-01 00:00:00+00:00,Bay Ridge and Dyker Heights (CD10),Fine particles (PM 2.5),8.76,Good,2017
2013-12-01 00:00:00+00:00,Washington Heights and Inwood (CD12),Fine particles (PM 2.5),9.46,Good,2013
2009-12-01 00:00:00+00:00,Washington Heights and Inwood (CD12),Fine particles (PM 2.5),12.24,Good,2009
2011-12-01 00:00:00+00:00,Washington Heights and Inwood (CD12),Fine particles (PM 2.5),10.96,Good,2011
2017-06-01 00:00:00+00:00,Upper East Side (CD8),Fine particles (PM 2.5),10.42,Good,2017
2018-06-01 00:00:00+00:00,Upper East Side (CD8),Fine particles (PM 2.5),10.06,Good,2018
2017-06-01 00:00:00+00:00,Throgs Neck and Co-op City (CD10),Fine particles (PM 2.5),9.24,Good,2017
2012-01-02 00:00:00+00:00,Kingsbridge - Riverdale,Asthma hospitalizations due to Ozone,22.7,Good,2012
2017-01-01 00:00:00+00:00,Bensonhurst (CD11),Fine particles (PM 2.5),7.0,Good,2017
2010-12-01 00:00:00+00:00,Parkchester and Soundview (CD9),Fine particles (PM 2.5),13.58,Good,2010
2009-06-01 00:00:00+00:00,Parkchester and Soundview (CD9),Fine particles (PM 2.5),10.64,Good,2009
2017-06-01 00:00:00+00:00,Bensonhurst (CD11),Nitrogen dioxide (NO2),13.02,Good,2017
2016-12-01 00:00:00+00:00,Bensonhurst (CD11),Nitrogen dioxide (NO2),24.63,Good,2016
2018-06-01 00:00:00+00:00,Bensonhurst (CD11),Nitrogen dioxide (NO2),11.62,Good,2018
2013-12-01 00:00:00+00:00,Parkchester and Soundview (CD9),Nitrogen dioxide (NO2),20.2,Good,2013
2023-01-01 00:00:00+00:00,Morris Park and Bronxdale (CD11),Nitrogen dioxide (NO2),14.84932053,Good,2023
2022-12-01 00:00:00+00:00,Morris Park and Bronxdale (CD11),Nitrogen dioxide (NO2),19.18685828,Good,2022
2022-06-01 00:00:00+00:00,South Crown Heights and Lefferts Gardens (CD9),Fine particles (PM 2.5),6.2784112,Good,2022
2017-12-01 00:00:00+00:00,Morris Park and Bronxdale (CD11),Fine particles (PM 2.5),8.14,Good,2017
2017-12-01 00:00:00+00:00,Parkchester and Soundview (CD9),Fine particles (PM 2.5),8.12,Good,2017
2019-01-01 00:00:00+00:00,Morris Park and Bronxdale (CD11),Fine particles (PM 2.5),6.65,Good,2019
2018-12-01 00:00:00+00:00,Morris Park and Bronxdale (CD11),Fine particles (PM 2.5),7.15,Good,2018
2020-01-01 00:00:00+00:00,Morris Park and Bronxdale (CD11),Fine particles (PM 2.5),6.01,Good,2020
2005-01-01 00:00:00+00:00,Parkchester and Soundview (CD9),Annual vehicle miles traveled (cars),50.720168,Moderate,2005
2005-01-01 00:00:00+00:00,Morris Park and Bronxdale (CD11),Annual vehicle miles traveled (cars),30.231021,Good,2005
2005-01-01 00:00:00+00:00,East Harlem (CD11),Annual vehicle miles traveled (cars),104.81738,Unhealthy for Sensitive Groups,2005
2010-01-01 00:00:00+00:00,Parkchester and Soundview (CD9),Annual vehicle miles traveled (trucks),5.004538,Good,2010
2020-01-01 00:00:00+00:00,Morningside Heights and Hamilton Heights (CD9),Fine particles (PM 2.5),6.3,Good,2020
2022-12-01 00:00:00+00:00,Morris Park and Bronxdale (CD11),Fine particles (PM 2.5),6.580872292,Good,2022
2017-06-01 00:00:00+00:00,Bensonhurst (CD11),Fine particles (PM 2.5),8.44,Good,2017
2016-12-01 00:00:00+00:00,Bensonhurst (CD11),Fine particles (PM 2.5),7.4,Good,2016
2018-06-01 00:00:00+00:00,Bensonhurst (CD11),Fine particles (PM 2.5),7.93,Good,2018
2020-06-01 00:00:00+00:00,Morris Park and Bronxdale (CD11),Fine particles (PM 2.5),7.17,Good,2020
2009-12-01 00:00:00+00:00,Parkchester and Soundview (CD9),Fine particles (PM 2.5),10.59,Good,2009
2011-12-01 00:00:00+00:00,Parkchester and Soundview (CD9),Fine particles (PM 2.5),9.9,Good,2011
2016-12-01 00:00:00+00:00,South Crown Heights and Lefferts Gardens (CD9),Fine particles (PM 2.5),7.74,Good,2016
2020-06-01 00:00:00+00:00,Morningside Heights and Hamilton Heights (CD9),Fine particles (PM 2.5),7.32,Good,2020
2017-01-01 00:00:00+00:00,Bensonhurst - Bay Ridge,Asthma emergency departments visits due to Ozone,20.0,Good,2017
2017-01-01 00:00:00+00:00,Bensonhurst - Bay Ridge,Asthma hospitalizations due to Ozone,4.0,Good,2017
2005-01-01 00:00:00+00:00,Borough Park,Asthma hospitalizations due to Ozone,3.9,Good,2005
2005-01-01 00:00:00+00:00,Manhattan,Asthma emergency departments visits due to Ozone,120.1,Unhealthy for Sensitive Groups,2005
2017-01-01 00:00:00+00:00,Lower Manhattan,Asthma emergency departments visits due to Ozone,40.0,Good,2017
2017-01-01 00:00:00+00:00,High Bridge - Morrisania,Asthma emergency departments visits due to Ozone,181.0,Unhealthy,2017
2005-01-01 00:00:00+00:00,High Bridge - Morrisania,Asthma hospitalizations due to Ozone,35.1,Good,2005
2005-01-01 00:00:00+00:00,High Bridge - Morrisania,Asthma emergency departments visits due to Ozone,171.2,Unhealthy,2005
2015-01-01 00:00:00+00:00,Manhattan,Asthma emergency department visits due to PM2.5,93.5,Moderate,2015
2017-01-01 00:00:00+00:00,Borough Park,Asthma emergency departments visits due to Ozone,20.0,Good,2017
2021-06-01 00:00:00+00:00,Lower Manhattan,Ozone (O3),27.96287541,Good,2021
2021-06-01 00:00:00+00:00,Manhattan,Ozone (O3),27.85870965,Good,2021
2013-06-01 00:00:00+00:00,Bensonhurst - Bay Ridge,Ozone (O3),31.44,Good,2013
2013-06-01 00:00:00+00:00,Lower Manhattan,Ozone (O3),24.26,Good,2013
2012-06-01 00:00:00+00:00,Lower Manhattan,Ozone (O3),26.44,Good,2012
2013-06-01 00:00:00+00:00,Union Square - Lower East Side,Ozone (O3),25.73,Good,2013
2012-06-01 00:00:00+00:00,Bensonhurst - Bay Ridge,Ozone (O3),34.28,Good,2012
2009-06-01 00:00:00+00:00,St. George and Stapleton (CD1),Ozone (O3),24.87,Good,2009
2009-06-01 00:00:00+00:00,Hunts Point and Longwood (CD2),Ozone (O3),25.51,Good,2009
2009-06-01 00:00:00+00:00,Greenpoint and Williamsburg (CD1),Ozone (O3),25.45,Good,2009
2017-06-01 00:00:00+00:00,Financial District (CD1),Ozone (O3),24.81,Good,2017
2013-12-01 00:00:00+00:00,Upper East Side,Fine particles (PM 2.5),14.39,Good,2013
2022-06-01 00:00:00+00:00,Belmont and East Tremont (CD6),Fine particles (PM 2.5),7.222086973,Good,2022
2022-06-01 00:00:00+00:00,Park Slope and Carroll Gardens (CD6),Fine particles (PM 2.5),6.896060439,Good,2022
2022-01-01 00:00:00+00:00,Belmont and East Tremont (CD6),Fine particles (PM 2.5),6.308894366,Good,2022
2019-01-01 00:00:00+00:00,Crown Heights and Prospect Heights (CD8),Fine particles (PM 2.5),6.68,Good,2019
2017-12-01 00:00:00+00:00,Crown Heights and Prospect Heights (CD8),Fine particles (PM 2.5),8.69,Good,2017
2022-01-01 00:00:00+00:00,Clinton and Chelsea (CD4),Fine particles (PM 2.5),7.818004398,Good,2022
2018-12-01 00:00:00+00:00,Stuyvesant Town and Turtle Bay (CD6),Fine particles (PM 2.5),10.74,Good,2018
2005-01-01 00:00:00+00:00,Rego Park and Forest Hills (CD6),Annual vehicle miles traveled (cars),85.525735,Moderate,2005
2015-06-01 00:00:00+00:00,Riverdale and Fieldston (CD8),Fine particles (PM 2.5),9.62,Good,2015
2017-06-01 00:00:00+00:00,Stuyvesant Town and Turtle Bay (CD6),Fine particles (PM 2.5),11.13,Good,2017
2018-06-01 00:00:00+00:00,Stuyvesant Town and Turtle Bay (CD6),Fine particles (PM 2.5),10.77,Good,2018
2017-12-01 00:00:00+00:00,Crotona -Tremont,Fine particles (PM 2.5),8.52,Good,2017
2019-01-01 00:00:00+00:00,Crotona -Tremont,Fine particles (PM 2.5),7.23,Good,2019
2021-06-01 00:00:00+00:00,Upper East Side,Fine particles (PM 2.5),8.891296179,Good,2021
2017-06-01 00:00:00+00:00,Park Slope and Carroll Gardens (CD6),Fine particles (PM 2.5),10.18,Good,2017
2016-12-01 00:00:00+00:00,Riverdale and Fieldston (CD8),Fine particles (PM 2.5),7.91,Good,2016
2018-06-01 00:00:00+00:00,Riverdale and Fieldston (CD8),Fine particles (PM 2.5),8.26,Good,2018
2015-01-01 00:00:00+00:00,Crotona -Tremont,Asthma hospitalizations due to Ozone,32.5,Good,2015
2012-01-02 00:00:00+00:00,Kingsbridge - Riverdale,Asthma emergency department visits due to PM2.5,82.2972765,Moderate,2012
2023-06-01 00:00:00+00:00,Long Island City - Astoria,Ozone (O3),33.216065,Good,2023
2023-06-01 00:00:00+00:00,Port Richmond,Ozone (O3),32.56097611,Good,2023
2014-06-01 00:00:00+00:00,Port Richmond,Ozone (O3),30.23,Good,2014
2023-06-01 00:00:00+00:00,Kingsbridge - Riverdale,Ozone (O3),29.39652856,Good,2023
2009-06-01 00:00:00+00:00,Jamaica and Hollis (CD12),Ozone (O3),26.36,Good,2009
2009-06-01 00:00:00+00:00,Borough Park (CD12),Ozone (O3),25.28,Good,2009
2009-06-01 00:00:00+00:00,Bay Ridge and Dyker Heights (CD10),Ozone (O3),25.56,Good,2009
2009-06-01 00:00:00+00:00,Upper East Side (CD8),Ozone (O3),20.78,Good,2009
2014-06-01 00:00:00+00:00,Kingsbridge - Riverdale,Ozone (O3),30.45,Good,2014
2020-06-01 00:00:00+00:00,Williamsbridge and Baychester (CD12),Ozone (O3),30.49,Good,2020
2018-06-01 00:00:00+00:00,Williamsbridge and Baychester (CD12),Ozone (O3),31.14,Good,2018
2020-06-01 00:00:00+00:00,Throgs Neck and Co-op City (CD10),Ozone (O3),32.41,Good,2020
2017-06-01 00:00:00+00:00,Washington Heights and Inwood (CD12),Ozone (O3),27.0,Good,2017
2020-06-01 00:00:00+00:00,Central Harlem (CD10),Ozone (O3),29.62,Good,2020
2017-06-01 00:00:00+00:00,Borough Park (CD12),Ozone (O3),29.63,Good,2017
2018-06-01 00:00:00+00:00,Bay Ridge and Dyker Heights (CD10),Ozone (O3),30.1,Good,2018
2017-06-01 00:00:00+00:00,Williamsbridge and Baychester (CD12),Ozone (O3),28.93,Good,2017
2009-01-01 00:00:00+00:00,Port Richmond,Deaths due to PM2.5,49.1,Good,2009
2009-01-01 00:00:00+00:00,Long Island City - Astoria,Deaths due to PM2.5,39.8,Good,2009
2005-01-01 00:00:00+00:00,Long Island City - Astoria,Deaths due to PM2.5,55.3,Moderate,2005
2009-01-01 00:00:00+00:00,Washington Heights,Deaths due to PM2.5,46.0,Good,2009
2009-01-01 00:00:00+00:00,Greenpoint,Deaths due to PM2.5,45.6,Good,2009
2018-06-01 00:00:00+00:00,Washington Heights and Inwood (CD12),Ozone (O3),29.02,Good,2018
2010-06-01 00:00:00+00:00,Borough Park (CD12),Ozone (O3),33.2,Good,2010
2012-01-02 00:00:00+00:00,Sunset Park,Asthma emergency department visits due to PM2.5,45.54423585,Good,2012
2017-01-01 00:00:00+00:00,Willowbrook,Asthma emergency departments visits due to Ozone,22.0,Good,2017
2005-01-01 00:00:00+00:00,Willowbrook,Asthma emergency departments visits due to Ozone,28.0,Good,2005
2017-01-01 00:00:00+00:00,Flushing - Clearview,Asthma emergency departments visits due to Ozone,39.0,Good,2017
2017-01-01 00:00:00+00:00,Flushing - Clearview,Asthma hospitalizations due to Ozone,10.0,Good,2017
2017-01-01 00:00:00+00:00,Crotona -Tremont,Asthma hospitalizations due to Ozone,28.0,Good,2017
2013-06-01 00:00:00+00:00,Fordham - Bronx Pk,Ozone (O3),30.79,Good,2013
2021-06-01 00:00:00+00:00,Fordham - Bronx Pk,Ozone (O3),29.99755964,Good,2021
2023-06-01 00:00:00+00:00,Bedford Stuyvesant - Crown Heights,Ozone (O3),36.15812507,Good,2023
2014-06-01 00:00:00+00:00,Sunset Park,Ozone (O3),30.6,Good,2014
2023-06-01 00:00:00+00:00,Sunset Park,Ozone (O3),34.50967942,Good,2023
2014-06-01 00:00:00+00:00,Fordham - Bronx Pk,Ozone (O3),30.7,Good,2014
2023-06-01 00:00:00+00:00,Fordham - Bronx Pk,Ozone (O3),32.31051756,Good,2023
2009-06-01 00:00:00+00:00,Rego Park and Forest Hills (CD6),Ozone (O3),24.53,Good,2009
2009-06-01 00:00:00+00:00,Park Slope and Carroll Gardens (CD6),Ozone (O3),23.35,Good,2009
2009-06-01 00:00:00+00:00,Stuyvesant Town and Turtle Bay (CD6),Ozone (O3),17.76,Good,2009
2009-06-01 00:00:00+00:00,Riverdale and Fieldston (CD8),Ozone (O3),23.73,Good,2009
2020-06-01 00:00:00+00:00,Stuyvesant Town and Turtle Bay (CD6),Ozone (O3),28.13,Good,2020
2020-06-01 00:00:00+00:00,Park Slope and Carroll Gardens (CD6),Ozone (O3),28.7,Good,2020
2005-01-01 00:00:00+00:00,Upper West Side (CD7),Annual vehicle miles traveled,104.583957,Unhealthy for Sensitive Groups,2005
2010-01-01 00:00:00+00:00,Upper West Side (CD7),Annual vehicle miles traveled (trucks),6.636848,Good,2010
2010-01-01 00:00:00+00:00,Kingsbridge Heights and Bedford (CD7),Annual vehicle miles traveled (trucks),4.619613,Good,2010
2012-06-01 00:00:00+00:00,Upper West Side (CD7),Nitrogen dioxide (NO2),23.57,Good,2012
2013-06-01 00:00:00+00:00,Upper West Side (CD7),Nitrogen dioxide (NO2),22.71,Good,2013
2017-01-01 00:00:00+00:00,Sunset Park (CD7),Nitrogen dioxide (NO2),18.96,Good,2017
2014-12-01 00:00:00+00:00,Flatbush and Midwood (CD14),Nitrogen dioxide (NO2),25.35,Good,2014
2017-06-01 00:00:00+00:00,Kingsbridge Heights and Bedford (CD7),Fine particles (PM 2.5),9.6,Good,2017
2016-12-01 00:00:00+00:00,Kingsbridge Heights and Bedford (CD7),Fine particles (PM 2.5),8.26,Good,2016
2020-06-01 00:00:00+00:00,Upper West Side (CD7),Fine particles (PM 2.5),7.23,Good,2020
2009-01-01 00:00:00+00:00,Upper West Side,Asthma emergency departments visits due to Ozone,69.8,Moderate,2009
2009-01-01 00:00:00+00:00,Upper West Side,Asthma hospitalizations due to Ozone,11.5,Good,2009
2009-01-01 00:00:00+00:00,Pelham - Throgs Neck,Asthma emergency departments visits due to Ozone,116.0,Unhealthy for Sensitive Groups,2009
2009-01-01 00:00:00+00:00,Pelham - Throgs Neck,Asthma hospitalizations due to Ozone,34.2,Good,2009
2012-01-02 00:00:00+00:00,Williamsburg - Bushwick,Asthma emergency departments visits due to Ozone,196.9,Unhealthy,2012
2015-01-01 00:00:00+00:00,Pelham - Throgs Neck,Asthma emergency departments visits due to Ozone,131.3,Unhealthy for Sensitive Groups,2015
